"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","11","123","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","4","4","3","0","2","2","2"
"中央区","1","7","218","1","4","1","17","0","3","0","2","2","0","0","0","0","3","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","4","22","365","2","0","15","26","2","23","1","2","19","0","1","0","0","0","0","0","0","0","0","1","5","9","9","6","0","1","1","1"
"新宿区","1","32","333","2","2","10","20","15","1","0","0","9","0","0","0","0","0","0","0","2","0","0","0","2","12","12","8","2","2","2","2"
"文京","0","18","599","0","8","22","39","4","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"台東","8","10","448","0","1","5","60","2","6","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","1","13","151","2","4","2","10","2","1","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","8","8","5","1","1","1","1"
"江東区","3","18","952","2","7","30","97","0","9","0","1","6","0","1","0","0","5","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","3","16","430","0","3","17","29","1","11","5","0","6","0","1","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","2","9","315","2","0","16","15","2","2","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","12","31","721","10","7","49","89","3","12","14","5","10","0","5","0","0","1","0","0","0","0","0","1","3","21","21","13","2","1","1","1"
"世田谷","7","38","1193","5","4","21","84","14","5","8","0","23","2","1","0","0","4","0","0","0","0","0","0","4","25","25","16","2","2","2","2"
"渋谷区","0","7","194","1","1","3","7","5","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","2","7","7","4","1","1","1","1"
"中野区","6","24","882","1","1","37","37","2","3","5","5","5","1","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","3","28","609","0","11","14","44","8","5","4","3","1","0","2","0","0","1","0","0","0","0","0","0","2","17","17","11","1","2","2","2"
"池袋","0","19","497","1","8","16","18","2","4","0","0","11","0","0","1","0","2","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","14","20","593","1","3","23","30","6","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","0","16","519","1","1","20","44","1","0","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","1","41","720","0","5","10","38","1","1","3","4","4","2","2","0","0","2","0","0","0","0","0","0","3","16","16","10","2","1","1","1"
"練馬区","0","32","951","0","8","44","89","12","0","2","5","15","2","2","0","0","0","0","0","0","0","0","0","0","21","21","13","1","0","0","0"
"足立","3","29","1031","10","11","20","57","2","0","20","7","2","3","0","1","0","1","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","7","14","642","2","1","2","38","7","2","1","1","2","0","1","0","0","0","0","0","0","1","0","0","1","13","13","8","1","1","1","1"
"江戸川","3","31","1139","0","15","61","58","3","3","1","3","6","0","1","0","0","0","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"八王子市","1","37","1897","2","4","28","127","4","4","28","8","1","2","0","0","0","1","0","0","0","0","0","0","1","18","18","11","2","1","1","1"
"町田市","7","11","1680","1","2","55","159","15","18","4","14","33","2","3","0","0","0","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","0","8","272","1","0","5","11","2","1","6","1","2","0","0","0","0","0","0","0","0","0","0","0","1","13","13","7","1","1","1","1"
"南多摩","0","24","709","0","2","11","33","9","4","7","3","5","1","0","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","4","34","829","6","2","57","44","14","1","6","2","20","0","0","0","0","1","0","0","1","0","0","0","1","21","21","14","2","1","1","1"
"多摩府中","5","52","2161","0","11","88","118","18","8","11","3","5","1","3","0","0","2","0","0","1","0","0","0","7","33","33","21","3","3","3","3"
"多摩小平","7","37","1509","2","10","58","138","19","4","21","12","5","3","1","0","0","1","0","1","4","0","0","0","2","23","23","15","2","2","2","2"
"島しょ","0","1","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","2","1","0","1","1","1"
"合計","104","690","22706","55","136","741","1583","175","131","163","95","208","19","24","2","0","28","0","1","11","1","0","2","40","418","418","263","38","25","25","25"
