"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","6","2","0","0","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"〜1歳","2","0","2","0","53","9","0","0","39","0","0","5","0","0","1","0","0","0","0","0","0","0","0"
"1歳","9","0","5","3","88","35","6","2","27","0","0","2","0","2","3","0","0","0","0","0","2","0","0"
"2歳","3","0","6","7","66","29","7","4","1","0","0","6","0","13","0","0","0","0","0","0","3","0","0"
"3歳","7","0","2","14","63","34","3","8","2","0","0","1","0","17","0","0","0","0","0","0","1","0","0"
"4歳","6","0","4","14","73","25","3","5","0","0","0","1","1","20","0","0","0","0","0","0","1","0","0"
"5歳","2","0","5","27","65","12","1","9","0","0","0","0","0","23","1","0","0","0","0","0","0","0","0"
"6歳","9","2","3","28","37","11","0","4","0","0","0","0","0","13","0","0","0","1","0","0","0","0","0"
"7歳","6","0","1","17","50","2","0","7","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0"
"8歳","6","1","1","8","22","1","0","5","1","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","6","18","4","1","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10〜14歳","12","1","0","10","39","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0"
"15〜19歳","9","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","12","3","1","8","109","2","1","1","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0"
"30〜39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","117","7","30","143","700","166","23","49","77","0","0","16","1","131","5","0","0","11","0","1","8","0","0"
