"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","5","0"
"1〜4歳","0","0","0","0","0","0","6","19","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","9","1","0","2","1","0","1","0","0"
"20〜24歳","35","13","12","11","8","2","1","0","0"
"25〜29歳","40","12","8","13","6","3","3","0","0"
"30〜34歳","26","14","14","13","7","2","2","0","0"
"35〜39歳","14","12","4","6","6","0","2","0","0"
"40〜44歳","8","12","3","1","0","0","3","0","0"
"45〜49歳","3","8","2","1","2","3","2","0","0"
"50〜54歳","2","5","3","0","0","0","7","1","0"
"55〜59歳","2","6","3","0","1","0","9","0","0"
"60〜64歳","1","0","0","1","1","0","8","0","0"
"65〜69歳","1","1","0","1","0","0","9","1","0"
"70歳以上","0","1","0","1","0","0","76","6","1"
"合計","141","85","49","50","32","10","136","32","1"
