"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","1","4","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","0","0","2","7","15","3","17","1","2","1","11","0","0","0","0","0","1","0","0","0","0","","","","","",""
"新宿区","0","3","1","11","4","0","1","2","2","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","2","1","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","2","2","16","2","0","3","3","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","3","5","1","6","8","1","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","1","2","15","33","5","6","6","2","0","1","3","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","2","3","20","0","1","2","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","5","4","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","10","20","52","13","27","18","6","0","6","6","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","6","20","37","9","13","11","4","0","3","2","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","9","1","4","1","2","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","1","0","7","21","1","8","0","2","0","4","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","1","0","19","24","6","2","5","3","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","6","16","3","2","4","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","6","4","9","3","0","2","3","0","3","0","1","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","7","9","2","3","9","5","0","8","2","0","0","0","1","0","0","0","0","0","","","","","",""
"練馬区","0","0","7","19","17","9","1","11","3","8","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","4","13","29","6","0","3","6","0","7","1","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","5","23","3","6","2","0","0","1","2","0","0","0","1","0","0","4","0","0","","","","","",""
"江戸川","0","1","5","13","36","10","5","4","6","0","8","0","3","0","0","3","0","0","0","0","0","","","","","",""
"八王子市","0","0","4","23","63","12","3","13","5","0","2","7","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","1","25","35","17","2","6","4","0","3","0","6","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","4","16","3","2","8","3","0","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","14","17","4","5","11","4","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","6","15","29","5","6","11","7","0","2","2","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","5","25","44","14","16","12","11","1","3","5","0","1","0","1","0","0","1","0","0","","","","","",""
"多摩小平","0","2","21","29","40","20","9","18","9","1","4","10","0","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","12","88","319","638","162","150","175","104","11","84","52","26","3","0","10","1","0","6","0","0","","","","","",""
