"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","7","0","0","2","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中央区","8","9","0","0","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","38","14","0","0","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"新宿区","36","26","2","0","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"文京","41","13","0","1","7","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","37","6","0","0","19","17","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","37","33","0","0","4","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","3","","","","","",""
"江東区","89","24","2","0","15","18","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"品川区","41","14","0","1","4","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","36","10","0","0","5","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","111","34","4","1","10","52","0","1","0","8","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"世田谷","103","64","1","0","18","35","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","4","","","","","",""
"渋谷区","7","9","0","0","1","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"中野区","93","27","4","1","16","34","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","75","35","0","0","9","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","41","13","1","0","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","63","29","1","0","13","19","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","59","32","5","0","18","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","78","39","0","1","18","23","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"練馬区","126","57","5","2","17","17","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","111","41","2","3","28","22","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","61","30","0","0","3","14","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"江戸川","107","39","0","1","26","28","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","200","57","2","0","22","41","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"町田市","64","18","0","1","19","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","74","29","0","0","3","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","129","27","3","0","2","14","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","171","36","1","1","25","37","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","274","75","0","2","37","46","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","3","9","","","","","",""
"多摩小平","223","63","1","3","25","44","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","8","","","","","",""
"島しょ","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2544","918","34","18","395","645","21","1","5","29","0","2","6","0","0","6","0","0","0","0","1","12","57","","","","","",""
