"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","0","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","1","0","2","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","5","3","0","12","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","7","1","3","11","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","1","0","2","3","2","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","4","0","1","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","2","2","6","32","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","0","2","21","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","10","2","4","38","4","4","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","6","1","8","23","13","6","5","3","0","1","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","0","1","0","1","7","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"中野区","0","1","0","1","13","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","4","22","1","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","1","0","0","10","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","2","1","1","1","28","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","9","1","5","18","1","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","13","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","3","3","13","17","5","1","0","7","0","4","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","3","4","3","9","58","5","3","0","4","0","3","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","2","1","0","0","27","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","1","0","6","18","20","3","3","2","3","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","13","3","14","60","6","2","0","3","0","1","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"町田市","0","0","1","10","30","7","1","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","5","0","0","6","1","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","4","1","4","15","4","0","1","2","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","6","2","0","16","17","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","7","2","15","19","13","4","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","8","13","6","5","16","5","6","1","2","0","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","31","109","36","142","558","84","52","16","57","0","16","19","6","2","0","8","1","0","1","0","1","0","","","","","",""
