"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","4","2","4","1","1","7","7","0","",""
"区南部","3","1","0","1","0","0","3","0","0","",""
"区西南部","6","0","0","0","0","0","26","14","0","",""
"区西部","10","3","2","19","0","0","18","1","1","",""
"区西北部","17","8","15","10","0","1","12","1","0","",""
"区東北部","2","0","2","3","0","0","6","0","0","",""
"区東部","12","8","4","23","0","0","5","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","8","0","0","",""
"北多摩西部","8","0","0","17","0","0","0","0","0","",""
"北多摩南部","1","0","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","1","1","",""
"島しょ","0","0","0","0","0","0","0","0","1","",""
"合計","72","24","25","79","1","2","87","25","3","",""
