"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","1","13","29","127","2","6","17","9","0","2","0","0","0","2","0","0","0","0","0","1","","","","","",""
"区南部","85","4","11","12","118","5","5","21","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","46","1","5","33","122","12","12","21","4","1","1","1","1","0","2","0","0","1","0","0","1","","","","","",""
"区西部","83","4","1","21","162","5","13","8","4","0","0","0","1","0","1","0","0","0","0","1","1","","","","","",""
"区西北部","80","3","8","61","151","10","8","29","6","1","1","0","0","0","2","0","0","1","0","0","1","","","","","",""
"区東北部","41","3","6","27","205","10","8","21","4","1","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東部","34","6","9","34","223","17","13","29","7","2","2","1","0","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","9","1","1","11","7","4","7","8","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","24","10","4","33","200","11","8","60","7","2","2","3","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","19","0","0","32","39","3","5","7","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","52","3","8","53","137","10","4","21","4","1","1","2","0","0","1","0","0","2","0","0","1","","","","","",""
"北多摩北部","27","2","4","44","81","7","10","30","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","536","38","70","390","1572","96","99","272","54","9","14","8","3","0","14","0","0","5","0","1","5","","","","","",""
