"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","60","2","194","0","0","2","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","4","4","3","0","2","2","2"
"中央区","83","2","339","0","0","1","19","0","0","1","1","0","1","1","0","0","2","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","196","5","684","6","0","9","23","0","6","0","3","2","0","0","0","0","0","0","0","0","0","0","1","2","9","9","6","0","1","1","1"
"新宿区","170","21","489","0","0","5","21","2","0","0","1","0","0","0","1","0","0","0","0","1","0","0","2","2","12","12","8","2","2","2","2"
"文京","236","11","925","3","0","2","18","0","0","1","0","4","1","0","1","0","0","0","0","0","0","0","0","2","7","7","4","1","1","1","1"
"台東","144","2","638","0","0","11","55","2","3","2","2","6","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","99","5","225","0","0","3","7","0","1","0","2","0","0","0","0","0","0","1","0","1","0","0","3","3","8","8","5","1","1","1","1"
"江東区","481","5","1303","12","0","14","54","0","1","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","179","5","682","2","1","9","28","3","0","9","2","1","0","1","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","177","10","468","6","0","6","9","0","1","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","510","28","1509","5","2","28","86","5","3","2","4","2","0","0","0","0","2","0","0","0","0","0","4","0","21","21","13","2","1","1","1"
"世田谷","801","39","2090","8","3","14","55","5","0","1","2","1","1","1","0","0","2","0","0","4","0","0","2","3","25","25","16","2","2","2","2"
"渋谷区","121","11","371","1","0","0","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","1","7","7","4","1","1","1","1"
"中野区","404","8","1453","2","2","27","33","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","450","23","1042","4","0","1","25","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","8","1","17","17","11","1","2","2","2"
"池袋","252","10","849","3","1","4","10","0","0","0","0","9","0","0","0","0","1","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","218","31","855","3","1","10","33","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","338","12","840","5","5","6","13","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","233","15","1136","2","0","5","37","2","1","5","1","0","0","0","0","0","1","0","0","0","0","0","2","2","16","16","10","2","1","1","1"
"練馬区","328","20","1443","4","0","40","61","6","1","0","2","8","0","2","0","0","1","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","367","31","1814","13","11","22","41","2","2","1","7","5","1","0","0","0","0","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","261","23","930","1","0","11","31","2","0","0","4","0","0","1","0","0","0","0","0","0","0","0","1","3","13","13","8","1","1","1","1"
"江戸川","476","33","1884","2","0","28","63","6","1","3","3","9","1","0","0","0","1","0","0","0","0","0","0","0","19","19","12","2","0","0","0"
"八王子市","409","40","2759","5","2","51","67","6","3","3","3","3","2","0","0","0","0","0","0","0","0","0","0","4","18","18","11","2","1","1","1"
"町田市","495","19","2218","11","0","78","163","9","3","1","6","7","2","0","0","0","0","0","0","0","0","0","0","0","13","13","8","1","0","0","0"
"西多摩","176","22","621","1","1","11","19","0","3","0","0","1","0","0","0","0","0","0","0","5","0","0","2","1","14","14","8","1","1","1","1"
"南多摩","213","21","1144","3","0","11","46","0","0","4","1","3","0","0","0","0","2","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"多摩立川","386","28","1232","9","0","38","39","3","27","6","5","1","1","1","0","0","4","0","0","0","0","0","1","5","21","21","14","2","1","1","1"
"多摩府中","1026","36","3454","8","3","56","106","4","4","9","3","1","1","3","1","0","5","0","0","0","0","0","19","4","33","33","21","3","3","3","3"
"多摩小平","630","35","2369","9","9","61","96","4","6","3","8","6","1","2","1","0","0","0","0","1","0","0","8","8","23","23","15","2","2","2","2"
"島しょ","7","3","45","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","1"
"合計","9926","556","36005","133","41","564","1274","61","68","56","72","75","12","13","6","0","21","1","0","13","0","1","55","42","419","419","264","39","25","25","25"
