"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","0","0","0","1","0","0"
"20〜24歳","16","2","2","7","0","0","0","0","0"
"25〜29歳","18","8","4","10","0","0","1","0","0"
"30〜34歳","17","4","10","8","0","0","1","0","0"
"35〜39歳","14","4","2","3","0","0","0","0","0"
"40〜44歳","12","2","5","9","0","0","2","1","0"
"45〜49歳","10","4","3","9","0","0","1","0","0"
"50〜54歳","3","2","1","1","0","0","3","0","0"
"55〜59歳","2","2","9","4","0","0","1","0","1"
"60〜64歳","0","2","0","1","0","0","3","0","0"
"65〜69歳","1","0","0","0","0","0","5","0","1"
"70歳以上","0","2","0","0","0","0","20","1","1"
"合計","96","32","37","52","0","0","41","3","3"
