"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","0","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","7","0","0","0","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","29","0","0","0","16","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","24","0","1","1","12","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","19","0","1","1","15","16","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"4歳","11","0","1","1","9","12","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","7","0","0","1","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","13","0","0","2","6","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","8","0","0","1","8","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","39","0","0","0","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","22","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","23","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"30〜39歳","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","291","0","3","8","145","70","1","0","5","0","0","0","2","6","0","0","0","7","0","0","0","0","0","0"
