"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","1","0"
"1〜4歳","0","0","0","0","0","0","5","0","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","1","0","0","0","0","0","1","1","0"
"15〜19歳","5","1","2","3","1","0","3","1","0"
"20〜24歳","41","3","15","14","2","0","1","0","0"
"25〜29歳","43","10","11","17","0","0","3","0","0"
"30〜34歳","27","14","20","20","0","0","1","0","0"
"35〜39歳","22","12","10","11","3","0","0","0","0"
"40〜44歳","11","13","7","10","0","0","1","0","0"
"45〜49歳","10","14","11","5","2","0","1","0","0"
"50〜54歳","8","11","8","4","0","0","4","1","0"
"55〜59歳","3","7","2","1","0","0","2","0","0"
"60〜64歳","3","6","1","1","0","0","1","0","0"
"65〜69歳","1","3","2","1","0","0","1","0","0"
"70歳以上","0","4","0","0","1","0","25","2","0"
"合計","175","98","89","87","9","0","56","8","0"
