"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","16","0","0","0","12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","12","2","5","1","52","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","10","1","2","3","69","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","0","0","5","53","2","0","0","0","0","0","0","0","1","0","1","0","0","4","0","0","0","","","","","",""
"文京","2","0","3","0","31","2","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","3","0","0","10","90","0","6","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","18","0","4","2","31","0","1","0","1","0","1","1","1","0","0","0","0","0","3","0","0","1","","","","","",""
"江東区","28","3","2","7","197","10","0","4","4","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","14","0","0","4","101","0","1","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","20","1","3","3","76","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","43","3","2","11","192","6","6","0","6","2","2","5","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","67","2","1","33","156","5","6","4","4","0","0","4","0","0","0","0","0","0","1","0","0","1","","","","","",""
"渋谷区","6","0","0","1","35","1","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","14","2","0","3","157","2","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","18","0","1","5","129","3","4","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","8","0","0","2","30","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"北区","6","0","0","6","100","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","1","1","5","56","1","2","0","2","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","1","1","2","100","1","2","0","2","0","0","1","1","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","24","1","2","12","218","3","2","2","8","0","0","3","1","0","0","2","0","0","0","0","0","0","","","","","",""
"足立","21","1","6","7","202","5","3","1","3","0","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","18","0","0","5","124","3","1","0","1","0","0","2","0","0","0","0","0","0","3","0","0","0","","","","","",""
"江戸川","21","1","2","17","185","2","2","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","29","4","1","12","169","7","6","2","5","0","1","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","25","0","0","12","151","11","5","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","18","0","3","6","37","4","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","22","0","3","10","84","7","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","25","1","1","20","128","0","1","0","1","0","1","6","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","30","3","0","23","289","11","7","5","7","0","2","15","0","0","0","0","0","0","5","0","0","0","","","","","",""
"多摩小平","30","5","2","44","165","15","3","1","7","0","0","11","0","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","571","32","46","271","3419","105","66","27","71","3","16","79","6","1","0","4","0","0","21","0","0","3","","","","","",""
