"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","4","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0"
"〜1歳","14","2","0","3","9","2","2","0","8","0","1","0","2","0","0","0","0","0","0","0"
"1歳","67","4","1","2","19","6","11","0","25","0","2","3","0","0","0","0","0","0","1","0"
"2歳","86","1","0","2","18","8","4","0","2","0","1","2","0","0","0","0","0","0","0","0"
"3歳","142","0","0","3","18","4","4","2","0","0","3","4","0","0","0","0","0","0","0","0"
"4歳","199","0","1","9","17","5","2","0","1","0","3","15","0","0","0","0","0","0","0","0"
"5歳","227","0","0","16","16","5","2","1","0","0","0","9","1","0","0","0","0","0","0","0"
"6歳","296","0","1","14","12","0","0","1","0","0","0","5","2","0","0","0","0","0","0","0"
"7歳","330","0","0","7","11","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0"
"8歳","322","0","0","5","13","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","353","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1331","0","0","9","20","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","403","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","156","0","0","5","23","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"30〜39歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"50〜59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"合計","4154","7","3","79","182","33","26","5","37","2","12","44","5","1","1","11","0","0","1","2"
