"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","1","2","1","62","7","1","2","19","0","0","0","1","0","0","0","0","0","0","0"
"1歳","18","0","5","4","158","13","2","0","21","0","0","3","0","1","0","0","0","0","0","0"
"2歳","12","0","4","8","117","14","1","1","2","0","0","2","0","0","0","0","0","0","1","0"
"3歳","11","0","2","9","112","10","0","0","0","0","0","1","1","0","0","0","0","0","2","0"
"4歳","29","0","3","24","115","16","0","2","0","0","0","4","0","0","0","0","0","0","0","0"
"5歳","26","0","1","22","91","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"6歳","39","0","0","23","77","6","0","2","1","0","0","3","0","0","0","0","0","0","0","0"
"7歳","12","0","0","27","72","4","0","3","0","1","0","2","0","0","0","0","0","0","0","0"
"8歳","22","0","1","12","54","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","9","0","0","11","41","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","50","0","1","10","87","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","17","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","25","0","0","18","165","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"50〜59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","377","1","19","170","1173","83","4","11","43","1","0","23","2","1","0","7","0","1","4","0"
