"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","5","773","18","0","0","11","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","2","13","*","30","2","3","63","1","9","0","8","12","0","6","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","5","21","4836","85","9","4","111","2","26","2","28","62","0","9","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","8","10","*","45","6","16","74","0","10","0","3","33","1","6","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","2","8","*","20","2","30","55","2","12","7","1","16","1","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","2","5","*","5","4","37","44","3","6","11","1","15","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","10","8","2704","2","3","36","65","5","3","4","0","14","0","2","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"6歳","10","17","*","0","2","34","52","2","2","3","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","11","18","*","0","2","37","37","1","3","0","1","2","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"8歳","8","22","*","1","0","24","44","1","1","2","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","7","26","*","0","0","19","30","1","1","2","0","0","1","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10〜14歳","47","162","1061","0","0","26","80","4","3","3","0","5","1","0","0","0","2","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15〜19歳","29","114","380","0","1","5","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","13","71","348","0","1","7","41","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","75","370","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","77","362","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","91","300","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"60〜69歳","4","55","222","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","41","139","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","11","0","0","0","0","0","1","0","1","0","10"
"80歳以上","0","27","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","12"
"合計","172","866","11571","206","32","278","727","23","78","34","45","168","4","32","1","0","25","0","1","5","0","0","4","37","0","0","0","0","0","4","0","1","0","36"
