"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","8","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","8","0","1","0","0","0","0","0","0"
"20〜24歳","47","3","2","19","1","0","1","0","0"
"25〜29歳","34","6","4","16","0","0","0","0","0"
"30〜34歳","18","12","2","6","1","0","3","0","0"
"35〜39歳","12","5","4","4","0","0","1","0","0"
"40〜44歳","6","5","4","5","1","0","1","0","0"
"45〜49歳","6","3","1","1","1","0","0","0","0"
"50〜54歳","2","3","3","3","0","0","2","0","0"
"55〜59歳","0","1","2","1","1","0","5","0","0"
"60〜64歳","3","2","0","0","0","0","2","0","0"
"65〜69歳","0","1","0","0","0","0","5","0","0"
"70歳以上","1","2","0","1","0","0","31","0","0"
"合計","137","43","23","56","5","0","60","0","0"
