"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","2","5","53","13","2","1","3","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区南部","3","1","2","11","92","13","2","2","1","1","2","4","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","1","2","5","36","4","1","1","6","0","0","1","2","1","0","1","0","0","0","0","","","","","",""
"区西部","2","2","1","5","68","5","1","5","3","0","0","2","0","0","0","1","0","0","1","0","","","","","",""
"区西北部","0","0","1","3","37","10","3","3","8","2","1","5","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","1","0","2","4","43","5","1","19","5","0","0","5","1","0","1","1","0","0","1","0","","","","","",""
"区東部","1","0","1","7","37","14","4","6","3","0","2","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","11","3","3","0","2","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","1","3","0","14","107","21","0","8","9","0","1","12","2","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","2","15","1","1","1","1","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","0","1","8","25","2","0","2","2","1","0","2","0","0","0","0","0","1","0","0","","","","","",""
"北多摩北部","0","1","1","7","34","7","0","2","2","0","2","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","10","9","14","74","558","99","18","50","45","4","9","41","6","2","1","9","0","1","2","0","","","","","",""
