"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","3","1","5","3","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","4","3","0","2","2","2"
"中央区","21","9","0","11","9","49","0","4","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","58","8","0","19","17","14","4","4","1","2","0","0","0","1","0","0","0","0","0","1","0","2","2","9","6","0","1","1","1"
"新宿区","62","16","0","6","18","23","0","4","0","1","1","0","1","0","0","4","0","0","0","0","0","1","2","11","7","2","2","2","2"
"文京","87","12","0","19","12","19","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","7","4","1","1","1","1"
"台東","96","5","0","29","28","46","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","113","17","0","3","13","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","5","0","1","1","1"
"江東区","90","18","0","42","44","48","2","10","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","68","9","0","26","27","20","0","11","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","72","13","0","3","34","22","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","186","18","0","71","82","101","4","2","0","1","2","0","0","0","1","1","0","0","0","0","0","0","0","21","13","2","1","1","1"
"世田谷","236","25","0","26","107","104","7","14","0","3","1","2","1","2","0","3","0","0","1","0","0","6","1","23","15","2","2","2","2"
"渋谷区","40","13","0","9","2","12","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","4","7","4","1","1","1","1"
"中野区","214","11","0","12","73","62","7","5","0","4","0","0","0","1","0","4","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","225","31","0","16","28","49","4","6","0","0","0","0","0","0","0","1","0","0","0","0","0","7","1","17","11","1","2","2","2"
"池袋","88","15","0","5","7","16","1","1","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","8","5","1","1","1","1"
"北区","182","16","0","59","37","25","6","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","166","4","0","35","21","47","0","6","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","145","17","0","18","25","53","0","6","2","1","0","0","0","0","0","1","0","0","0","0","0","2","1","16","10","2","1","1","1"
"練馬区","216","18","0","53","44","80","6","3","0","1","1","2","1","0","0","1","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","264","24","0","65","29","76","1","2","1","3","2","1","0","2","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","228","16","0","7","33","31","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","13","8","1","1","1","1"
"江戸川","176","26","0","123","129","74","2","7","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","312","21","0","44","55","91","1","29","0","2","2","0","0","0","0","1","0","0","0","0","0","2","12","18","11","2","1","1","1"
"町田市","151","24","0","25","24","56","1","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","164","8","0","8","24","22","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","14","8","1","1","1","1"
"南多摩","171","16","0","19","15","24","3","2","0","4","0","1","0","0","0","2","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","297","12","0","9","62","48","2","6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","21","14","2","1","1","1"
"多摩府中","419","48","0","55","129","98","9","11","0","4","4","3","3","0","0","2","0","1","0","0","0","8","14","33","21","3","3","3","3"
"多摩小平","408","13","1","95","133","135","0","24","0","6","0","1","0","0","0","0","0","0","0","0","0","6","9","22","14","2","2","2","2"
"島しょ","107","0","1","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","1"
"合計","5082","486","3","917","1269","1459","62","192","5","48","17","10","9","7","1","32","0","2","1","1","0","40","53","415","261","38","25","25","25"
