"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","17","7","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","63","1","4","0","38","0","0","0","20","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","234","7","8","6","114","3","0","3","34","0","1","5","2","3","0","0","0","0","0","0","3","1","0","0","1","0","0","0","1"
"2歳","264","0","3","20","103","1","1","4","3","0","0","2","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"3歳","319","1","0","23","67","2","0","6","1","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","434","0","3","53","79","13","0","10","0","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","410","0","2","52","64","10","0","2","0","0","0","18","1","0","0","0","0","0","0","0","0","3","0","0","1","0","1","2","1"
"6歳","451","0","1","45","52","10","0","4","0","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","458","0","0","35","61","3","3","7","0","0","0","17","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"8歳","391","0","1","37","48","5","0","1","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","358","0","0","16","41","2","0","2","1","0","0","4","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","992","0","3","58","140","3","0","2","0","0","0","2","0","0","0","0","0","0","1","0","1","2","0","0","1","0","0","1","1"
"15〜19歳","276","0","0","5","36","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","249","0","0","15","105","0","0","0","0","1","0","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","1","0","0","1","1"
"50〜59歳","273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","5","0","0","1","0","0","4","1"
"70〜79歳","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","8","0","0","1","1","0","6","2"
"80歳以上","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","7","0"
"合計","6262","16","25","365","954","53","4","41","61","1","1","85","7","3","0","11","0","0","6","0","4","41","1","1","6","1","1","33","7"
