"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","3","4","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","4","17","15","2","1","56","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","13","17","39","5","6","141","1","0","11","8","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","10","10","17","4","8","121","2","0","10","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","7","5","8","0","16","105","1","0","12","3","0","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","0","0"
"4歳","16","11","2","2","20","99","1","1","24","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","18","8","0","3","25","108","1","0","33","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","18","8","0","2","28","80","2","0","14","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","19","9","2","0","27","62","1","0","10","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"8歳","10","13","1","1","21","62","1","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","13","18","0","3","27","55","6","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","63","84","1","1","41","130","9","1","5","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"15〜19歳","26","40","0","0","5","37","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","25","61","0","2","12","270","2","0","3","0","0","0","0","0","0","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"30〜39歳","33","90","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"40〜49歳","40","103","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","21","102","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","1","2"
"60〜69歳","6","55","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"70〜79歳","11","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","7"
"80歳以上","6","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","15","0","0","0","0","0","2","0","0","0","15"
"合計","360","730","89","25","237","1333","29","2","143","19","0","4","3","2","0","9","1","0","4","1","0","5","39","2","1","1","1","1","3","1","1","1","38"
