"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","80","1","3","11","70","4","1","1","10","0","0","2","6","0","0","2","0","0","0","0","0","1","","","","","",""
"区南部","106","3","1","18","75","3","3","3","4","1","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","115","1","1","17","98","9","2","4","3","0","1","4","1","0","0","0","1","0","2","0","1","1","","","","","",""
"区西部","104","4","2","19","74","3","0","1","7","0","0","2","2","2","0","0","0","1","1","0","0","1","","","","","",""
"区西北部","137","2","1","25","78","1","2","0","10","0","0","4","0","0","0","1","0","0","1","0","1","0","","","","","",""
"区東北部","208","0","2","21","98","5","0","1","5","0","0","1","1","1","0","3","0","1","0","0","3","1","","","","","",""
"区東部","112","1","1","23","114","9","1","2","6","0","0","6","1","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","38","0","1","3","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","197","4","4","30","128","6","1","2","11","0","0","7","0","2","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","66","1","3","16","32","6","1","2","5","0","0","2","2","0","0","0","0","0","0","0","2","0","","","","","",""
"北多摩南部","112","1","2","15","41","6","0","0","7","1","0","2","1","1","0","1","0","0","2","1","1","1","","","","","",""
"北多摩北部","97","3","4","22","48","1","1","0","5","0","0","3","1","0","0","2","0","0","0","0","0","1","","","","","",""
"島しょ","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1373","21","25","222","869","53","12","16","73","2","1","35","16","7","0","9","1","2","6","1","8","8","","","","","",""
