"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","151","0","0","5","7","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","5","","","","","",""
"区南部","72","2","0","3","26","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","160","5","1","2","21","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"区西部","145","0","0","5","34","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区西北部","211","4","2","2","29","6","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","3","","","","","",""
"区東北部","168","8","3","5","35","1","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"区東部","242","1","5","7","30","2","0","2","1","0","0","1","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","89","1","2","1","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"南多摩","290","6","0","13","41","4","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","116","0","0","5","13","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","77","4","0","3","25","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"北多摩北部","152","3","1","5","10","1","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","16","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1889","34","14","56","275","28","7","21","10","0","0","7","1","0","0","3","1","0","0","0","0","33","","","","","",""
