"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","271","39","4","1","13","70","7","1","25","3","0","2","0","0","0","1","0","1","3","0","0","15","12","","","","","",""
"区南部","271","47","6","7","9","73","4","2","24","6","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"区西南部","307","54","1","0","19","61","8","1","19","2","0","0","0","0","0","2","0","1","1","0","0","15","3","","","","","",""
"区西部","360","57","7","1","18","59","10","1","17","0","0","0","0","3","0","3","0","0","3","0","0","11","7","","","","","",""
"区西北部","599","96","6","0","53","90","7","4","39","2","0","1","3","0","0","5","0","0","0","0","0","2","1","","","","","",""
"区東北部","463","88","12","4","20","92","10","3","36","3","0","0","1","1","0","1","0","0","1","0","0","7","6","","","","","",""
"区東部","510","89","6","0","18","90","12","1","49","1","0","1","2","0","0","5","0","0","1","0","0","7","1","","","","","",""
"西多摩","130","30","0","0","0","21","4","0","4","1","0","0","0","0","0","0","0","0","1","0","0","6","0","","","","","",""
"南多摩","669","93","6","0","15","80","5","4","54","8","1","1","0","0","0","2","0","0","0","0","0","5","17","","","","","",""
"北多摩西部","197","38","1","1","13","34","4","1","16","2","0","0","1","0","0","1","0","0","0","0","0","3","1","","","","","",""
"北多摩南部","427","78","5","1","26","84","15","2","25","1","0","0","0","0","0","0","0","0","1","0","0","10","12","","","","","",""
"北多摩北部","286","31","0","3","28","56","8","1","41","5","0","0","0","0","0","0","0","1","1","0","0","22","12","","","","","",""
"島しょ","52","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","","","","","",""
"合計","4542","746","54","18","232","810","94","21","349","34","1","5","7","4","0","20","0","3","12","0","0","106","77","","","","","",""
