"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","16","0","0","0","4","0","4","0","0","1","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"中央区","1","12","0","0","0","2","0","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","1","20","1","0","1","6","0","23","0","1","1","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"新宿区","0","32","0","1","3","8","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"文京","2","9","0","0","2","2","0","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","7","0","0","6","11","0","9","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","46","0","1","1","4","0","9","0","1","0","0","1","0","0","0","0","0","4","0","0","0","2","","","","","",""
"江東区","1","27","1","0","3","16","1","25","4","1","3","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"品川区","2","20","0","0","1","2","3","13","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","11","0","0","1","6","0","10","4","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","39","0","3","6","21","0","42","4","2","5","1","0","0","0","1","0","0","1","0","0","0","3","","","","","",""
"世田谷","6","68","2","0","3","16","1","26","3","1","7","1","1","0","0","1","0","0","0","0","0","1","5","","","","","",""
"渋谷区","0","10","0","0","0","8","0","7","1","0","2","0","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"中野区","7","21","2","1","6","16","1","29","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","32","1","1","3","7","0","9","2","1","2","0","1","0","0","0","0","0","7","0","0","0","0","","","","","",""
"池袋","1","23","0","0","1","7","0","7","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","37","0","1","2","7","0","16","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","24","1","0","3","3","0","14","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","34","0","0","2","7","0","5","0","1","1","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"練馬区","5","76","0","1","15","12","0","29","5","4","7","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","78","4","3","9","11","0","5","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","25","0","0","2","15","0","9","0","4","1","0","0","0","0","0","0","0","3","0","0","0","2","","","","","",""
"江戸川","3","61","0","0","6","12","1","26","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","65","2","1","14","18","1","27","1","0","8","0","1","0","0","1","0","0","0","0","0","0","1","","","","","",""
"町田市","0","40","0","1","9","10","2","26","5","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","23","2","0","2","10","0","17","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","0","28","0","0","1","9","0","10","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","59","2","0","5","19","0","29","3","0","5","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","5","76","0","1","11","8","0","47","10","4","6","0","0","0","0","0","0","0","2","0","0","0","11","","","","","",""
"多摩小平","2","64","2","6","12","17","0","47","1","4","6","0","0","0","0","0","0","0","3","0","0","0","6","","","","","",""
"島しょ","0","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","51","1090","20","21","130","294","10","540","55","42","81","2","5","1","0","7","0","0","25","0","0","1","55","","","","","",""
