"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","23","7","1","0","9","0","21","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","1","0","6"
"〜1歳","1","46","20","1","6","47","0","191","0","16","32","0","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","3"
"1歳","3","64","48","12","13","85","2","739","6","49","88","0","4","1","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"2歳","5","39","14","7","23","75","0","511","7","9","79","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","33","6","6","35","72","1","371","14","3","81","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","28","4","7","37","68","1","326","11","2","66","1","1","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","6","17","1","3","52","59","3","259","16","0","54","1","1","1","0","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"6歳","6","16","0","3","49","37","1","126","16","0","27","1","0","0","0","0","0","0","4","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"7歳","2","25","2","1","53","50","2","77","10","0","18","1","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"8歳","1","14","1","0","29","29","4","56","9","0","5","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","12","1","1","29","29","5","27","5","0","7","0","0","0","0","0","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"10〜14歳","12","176","0","2","54","75","11","54","5","0","13","1","0","0","0","0","0","0","7","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","6","162","0","1","4","21","0","3","0","0","2","0","1","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","1","3"
"20〜29歳","8","391","0","3","29","81","0","29","0","0","2","0","0","0","0","4","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"30〜39歳","13","350","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"40〜49歳","14","389","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","10","474","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","8"
"60〜69歳","4","326","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","21","0","0","0","0","0","1","0","3","3","17"
"70〜79歳","2","248","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","49","0","0","0","0","0","0","0","7","2","42"
"80歳以上","2","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","89","0","0","0","0","0","0","0","8","3","79"
"合計","102","3031","104","48","413","737","30","2790","99","79","476","7","10","6","0","21","1","0","41","0","0","3","204","0","0","0","0","0","3","0","21","9","179"
