"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","13","0","0","2","21","8","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"中央区","17","0","0","0","13","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","27","5","1","4","28","7","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"新宿区","30","4","2","9","40","5","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","24","0","3","2","19","4","0","1","3","0","0","2","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","5","3","0","3","25","3","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","20","2","0","2","26","3","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"江東区","24","2","0","12","95","8","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","1","2","0","41","3","0","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","66","5","6","15","102","15","0","3","4","2","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","60","6","6","11","96","11","0","14","9","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","10","1","0","1","23","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","","","","","",""
"中野区","22","1","0","2","33","8","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","43","1","2","3","42","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","15","0","1","3","29","3","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","28","0","0","4","23","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","28","3","5","5","21","4","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"板橋区","24","4","0","4","57","8","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"練馬区","65","1","1","18","56","11","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","77","5","3","7","88","7","2","0","2","0","0","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","23","2","1","1","49","7","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","36","1","2","4","90","10","0","4","4","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","76","4","10","21","100","13","1","0","1","1","0","7","1","0","0","1","0","0","0","0","0","9","","","","","",""
"町田市","37","2","2","39","76","12","0","2","4","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","63","3","4","2","43","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","41","3","1","10","53","10","0","0","4","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","55","7","0","16","80","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","87","5","7","18","119","37","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"多摩小平","57","5","4","24","74","14","1","1","11","0","0","0","1","0","0","2","0","1","1","0","0","3","","","","","",""
"島しょ","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1098","76","63","242","1578","241","8","38","69","4","1","36","5","0","0","10","0","3","2","0","1","23","","","","","",""
