"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","0","0","0","1","0","0","0","0","0"
"20〜24歳","12","2","9","6","0","0","1","1","0"
"25〜29歳","17","6","10","10","0","0","0","0","0"
"30〜34歳","19","4","11","14","0","0","1","0","0"
"35〜39歳","20","7","9","16","0","0","1","0","0"
"40〜44歳","12","11","2","8","0","0","2","0","0"
"45〜49歳","6","9","4","4","0","0","3","0","0"
"50〜54歳","8","5","9","0","0","0","4","1","0"
"55〜59歳","4","6","2","6","0","0","1","1","0"
"60〜64歳","4","4","2","1","0","0","0","0","0"
"65〜69歳","1","2","0","0","0","0","1","0","0"
"70歳以上","0","5","0","0","0","0","13","2","0"
"合計","103","61","58","66","0","0","44","7","0"
