"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","0","16","1","1","0","2","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","9","18","7","135","1","12","2","86","0","51","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","15","70","34","193","4","45","6","99","0","190","6","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","2","30","52","179","5","26","4","12","0","142","4","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","36","107","177","9","22","6","8","0","85","16","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","1","1","17","119","145","18","8","9","3","0","66","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","14","105","125","17","8","9","1","0","34","28","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","9","94","98","19","3","7","0","0","15","28","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","9","105","81","13","2","4","0","0","6","29","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","6","67","59","9","1","4","0","0","5","18","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","6","42","45","6","2","1","1","0","3","11","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","3","64","125","8","0","2","0","2","3","19","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","9","36","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","4","33","123","0","0","2","0","1","5","5","1","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"合計","7","32","223","838","1537","111","130","56","212","4","608","188","36","3","1","18","1","2","14","2","0","0","0","0","0","0","0","0","0"
