"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","9","0","0","1","1","0","0","0","0","3","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","0","14","5","0","0","4","0","0","0","0","0","0","2","0","0","0","0","4","3","1","0","0","0"
"みなと","3","9","1","14","65","12","3","0","3","0","0","3","0","0","0","0","0","1","0","0","8","6","0","1","1","0"
"新宿区","4","0","0","5","25","3","0","0","0","0","0","2","0","0","0","4","1","0","3","0","9","6","2","2","2","0"
"文京","1","0","0","9","24","9","0","0","0","0","0","1","0","0","0","1","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","1","13","47","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","2","0","0","2","39","5","2","0","2","0","0","2","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","1","0","13","88","11","0","0","2","0","0","7","0","1","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","7","5","1","4","66","6","1","0","6","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","3","15","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","12","11","11","13","119","7","1","2","3","2","5","9","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","5","1","1","19","100","7","2","0","0","1","0","2","0","0","0","2","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","1","2","3","27","6","0","1","5","1","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","8","1","1","9","68","7","0","1","1","0","0","2","0","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","4","0","0","5","73","5","0","1","2","0","0","1","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","5","4","0","7","15","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","4","0","0","7","39","6","3","0","2","0","0","1","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","2","0","2","2","19","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","3","0","0","2","23","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","2","0","0","6","67","5","0","1","0","0","0","7","1","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","4","1","0","10","53","13","0","6","2","0","0","5","0","0","1","0","0","0","0","0","12","5","2","0","0","0"
"葛飾区","2","0","0","7","47","17","2","5","3","0","0","6","1","0","0","0","0","0","5","0","9","4","1","1","1","0"
"江戸川","4","6","0","14","105","10","1","2","5","0","0","4","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","3","3","0","30","124","14","0","6","12","0","0","16","0","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","8","5","0","17","114","20","0","2","5","0","3","14","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","2","1","0","5","45","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","3","5","0","11","64","9","0","0","4","0","0","4","0","0","0","1","0","0","0","0","9","4","1","0","0","0"
"多摩立川","1","4","0","2","60","2","0","0","1","0","0","4","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","2","1","0","3","59","12","0","2","13","0","0","2","0","0","0","1","0","0","0","0","19","10","3","3","3","0"
"多摩小平","4","7","2","12","77","19","6","2","5","0","0","8","1","0","0","0","0","0","0","0","14","6","2","1","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","95","66","22","247","1690","225","22","34","90","5","8","105","5","4","1","13","1","1","8","0","287","149","39","23","25","0"
