"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","11","2","2","6","0","0","0","0","0","2","2"
"中央区","9","5","1","2","0","0","0","0","0","3","0"
"みなと","11","6","5","6","1","0","5","0","0","2","1"
"新宿区","43","36","87","20","0","0","11","0","0","6","2"
"文京","7","0","1","1","0","0","5","0","0","1","1"
"台東","11","3","2","11","3","0","0","0","0","2","0"
"墨田区","5","1","2","1","0","0","4","0","0","2","1"
"江東区","10","3","5","3","0","0","0","0","0","2","0"
"品川区","5","3","2","3","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","2","0","0","0","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","3","0","0","2"
"渋谷区","12","24","18","2","0","0","0","0","0","5","1"
"中野区","8","0","0","7","2","0","0","0","0","2","0"
"杉並","17","0","0","3","0","0","1","0","0","2","2"
"池袋","23","10","6","14","1","0","5","3","1","3","1"
"北区","2","0","0","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","8","1","0","0","0","0","5","2","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","2","1","0","2","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","2","1","0","0","1"
"江戸川","6","1","0","0","0","0","0","0","0","1","0"
"八王子市","6","0","0","3","0","0","1","0","0","4","1"
"町田市","4","1","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","8","0","0","0","1","0","0","0","0","2","1"
"多摩府中","0","1","0","0","0","0","24","2","0","3","3"
"多摩小平","1","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","212","99","132","82","10","0","68","11","1","53","25"
