"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","0","0","0","6","7","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","4","0","0","0","47","8","0","0","44","0","0","0","1","2","4","0","0","0","0","0","0","0","0","0"
"1歳","29","0","1","3","102","27","2","1","16","0","0","1","0","6","2","0","0","1","0","0","0","0","0","0"
"2歳","26","0","1","4","84","20","1","2","0","0","0","1","3","10","2","0","0","0","0","0","0","0","0","0"
"3歳","35","0","1","8","81","34","3","4","1","0","0","1","2","23","0","0","0","0","0","0","0","0","0","0"
"4歳","56","0","0","12","106","13","2","3","0","0","0","1","0","21","0","0","0","0","0","0","0","0","0","0"
"5歳","52","0","1","9","85","15","1","11","0","0","1","0","1","26","0","0","0","1","0","0","0","0","0","0"
"6歳","36","0","0","15","100","10","0","9","0","0","1","0","0","15","1","0","0","0","0","0","0","0","0","0"
"7歳","38","0","0","8","73","7","0","10","0","0","1","0","0","15","0","0","0","0","0","0","0","0","0","0"
"8歳","34","0","0","6","55","2","0","3","0","0","0","0","3","6","0","0","0","0","0","0","0","0","0","0"
"9歳","26","0","0","4","57","2","0","3","0","0","0","1","4","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","111","0","0","6","107","2","0","5","1","0","2","1","6","8","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","57","0","0","1","33","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","95","0","0","10","245","4","0","1","0","0","1","2","0","6","1","0","0","2","0","0","0","0","0","0"
"30〜39歳","122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","789","0","4","86","1181","151","9","55","73","0","6","8","20","142","10","1","1","12","0","0","0","0","0","0"
