"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","12","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","2","0"
"〜1歳","66","3","2","0","44","0","0","1","18","0","0","0","1","1","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"1歳","191","5","9","9","102","1","1","1","29","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0"
"2歳","250","1","3","9","74","6","1","1","2","0","0","3","1","0","0","0","0","0","1","0","1","3","1","0","0","0","0","2","0"
"3歳","294","0","3","28","73","3","0","3","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","347","1","5","40","62","6","0","9","0","0","0","12","3","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"5歳","398","0","2","49","69","12","0","7","0","0","0","5","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0"
"6歳","398","0","1","45","56","5","2","1","0","0","0","21","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"7歳","429","0","0","41","57","7","0","5","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","363","0","0","37","42","0","0","3","0","0","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","300","0","0","27","29","2","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","885","0","1","56","110","1","0","3","0","0","0","11","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","221","0","1","2","31","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","312","0","0","30","182","2","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"30〜39歳","578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","0","4","0"
"40〜49歳","585","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","264","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","1","1","0","1","1"
"70〜79歳","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","6","0","0","1","0","1","5","1"
"80歳以上","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"合計","6151","16","27","373","935","45","4","36","50","1","0","80","8","2","0","11","0","1","5","0","9","30","3","0","2","1","1","26","2"
