"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","4","7","4","29","6","17","8","4","0","6","3","0","1","0","0","0","1","0","0","","","","","",""
"区南部","1","2","4","0","26","1","7","2","3","1","9","5","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","0","1","2","18","1","15","3","4","0","4","1","1","0","0","0","0","0","0","0","","","","","",""
"区西部","0","0","1","7","28","5","11","4","1","0","2","4","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","0","1","2","19","0","6","6","7","0","11","4","4","0","0","1","0","0","0","0","","","","","",""
"区東北部","1","0","1","1","25","5","4","6","2","0","1","5","1","0","0","3","0","0","2","1","","","","","",""
"区東部","0","0","1","9","29","1","12","3","12","2","11","4","0","1","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","11","2","4","0","2","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","1","9","44","4","7","4","10","0","7","9","2","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","3","0","2","1","3","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","0","0","5","2","16","1","1","0","1","4","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","0","0","0","1","14","2","1","3","5","0","3","1","0","0","0","4","0","1","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","9","7","17","35","251","29","102","41","54","3","56","45","9","3","0","9","0","2","3","1","","","","","",""
