"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央","1","0","0","0","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"日本橋","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"みなと","0","0","0","1","5","11","0","1","1","0","0","0","1","1","0","0","0","3","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","29","0","0","0","53","3","0","1","0","0","0","0","0","1","1","0","0","6","0","0","1","0","0","0","7","6","2","2","0","0"
"文京","8","0","0","0","23","0","0","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","4","3","1","1","0","0"
"台東","3","0","0","6","39","14","0","6","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","6","0","0","0","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","0","1","0","0"
"江東区","1","0","0","4","22","6","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","7","0","2","0","50","1","4","1","2","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","3","0","0","0","18","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","3","0","0","4","45","12","0","1","4","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","15","0","1","1","94","26","0","2","4","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","11","0","0","0","60","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","21","0","0","0","67","8","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","8","0","0","0","22","4","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","5","0","0","0","9","1","0","0","0","0","0","4","0","0","0","0","0","2","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","35","0","0","3","21","12","0","3","5","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","12","0","0","1","11","0","0","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","40","0","0","3","29","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","30","0","0","2","37","7","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","5","0","0","2","65","4","0","1","3","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","2","0","0","2","29","8","0","7","2","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"江戸川","0","0","0","1","31","1","0","4","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"小岩","0","0","0","0","9","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"八王子","14","0","0","2","15","2","0","0","3","0","0","0","1","5","0","0","1","0","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","20","0","0","3","26","4","1","3","4","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","16","0","0","2","37","1","0","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","5","0","0","1","31","6","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","27","0","0","1","34","3","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","17","0","0","2","19","3","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
