"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","3","4","29","6","13","0","2","1","22","3","0","1","0","2","0","0","0","0","","","","","",""
"区南部","0","4","4","3","25","2","9","2","1","2","22","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","0","16","1","7","0","5","0","19","8","0","0","0","1","0","0","0","0","","","","","",""
"区西部","0","0","13","4","33","6","16","0","5","0","21","2","2","0","0","3","0","0","0","0","","","","","",""
"区西北部","0","0","5","3","8","4","7","1","7","1","13","1","2","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","2","5","15","5","3","1","4","0","15","13","3","0","1","2","0","0","2","0","","","","","",""
"区東部","0","0","9","8","24","2","8","1","8","0","23","1","2","0","0","3","0","0","0","0","","","","","",""
"西多摩","0","0","2","2","1","4","2","0","1","0","4","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","3","0","13","10","42","8","19","1","12","2","31","7","4","0","0","2","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","8","3","1","0","0","0","5","0","0","0","0","0","0","1","0","0","","","","","",""
"北多摩南部","0","0","3","2","4","2","12","0","4","0","2","3","0","0","0","2","0","0","0","0","","","","","",""
"北多摩北部","0","0","2","2","15","3","4","1","9","0","25","1","1","0","0","4","0","0","0","0","","","","","",""
"島しょ","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","4","64","44","220","46","101","7","58","6","204","42","15","1","1","20","0","1","2","0","","","","","",""
