"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","0","1","1","0","10","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","10","5","6","0","49","0","1","77","2","0","3","1","0","0","0","0","0","0","0","0"
"1歳","0","0","3","0","25","17","33","3","16","0","0","208","4","6","2","0","0","0","0","0","0","0","0","0"
"2歳","0","0","3","0","19","10","37","3","1","0","0","229","2","8","3","0","0","1","0","0","0","0","0","0"
"3歳","0","0","4","3","23","27","25","7","1","0","0","197","2","24","0","0","0","1","0","0","0","0","0","0"
"4歳","0","0","5","7","24","28","27","3","0","0","0","180","0","36","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","6","3","30","12","26","12","0","0","0","104","1","20","1","0","0","0","0","0","1","0","0","0"
"6歳","0","0","2","4","18","4","19","7","0","0","0","74","0","12","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","1","3","15","8","5","12","0","0","0","30","0","5","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","3","18","0","4","7","0","0","0","17","0","9","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","3","9","0","4","2","0","0","0","13","0","8","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","5","30","2","1","3","0","0","0","19","4","5","0","0","0","1","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","5","0","1","0","0","0","0","2","2","3","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","0","0","1","4","59","2","1","5","0","0","0","18","1","3","2","0","0","4","0","0","0","0","0","6"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","28","35","285","116","190","64","77","0","1","1180","18","139","12","1","0","22","0","0","1","0","0","9"
