"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","44","1","0","22","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","74","7","2","100","7","6","1","64","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","127","27","11","215","19","50","7","86","0","7","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","6","53","19","27","176","17","33","10","22","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","12","37","21","50","148","28","28","15","3","0","6","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","18","12","29","75","166","44","16","26","4","0","1","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","17","6","10","109","143","32","6","23","1","0","1","15","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","20","1","3","94","102","24","2","22","0","0","4","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","30","1","6","82","76","15","4","23","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","2","69","95","16","2","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","14","0","0","44","51","4","0","13","0","1","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","79","0","5","72","164","6","3","8","0","1","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","18","0","0","4","38","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","22","0","6","32","172","0","3","5","0","2","1","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"合計","303","355","136","671","1668","213","154","163","182","6","29","61","16","3","1","17","0","0","9","1","0","0","0","0","0","0","0","0","0"
