"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","14","0","0","17","1","14","0","6","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","18","4","0","74","4","120","5","78","2","67","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","42","15","4","107","15","329","15","97","0","127","5","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","15","7","9","74","23","206","7","15","0","107","6","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","5","11","24","72","17","151","8","3","1","91","11","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"4歳","0","1","10","22","76","13","114","12","0","1","58","12","3","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","2","5","27","75","17","75","11","0","0","42","7","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","23","35","8","35","9","0","0","17","8","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","17","39","2","26","5","0","1","21","4","1","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","14","29","2","18","2","0","0","14","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","7","39","2","6","1","0","0","2","5","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","5","19","115","2","18","1","0","1","7","8","0","0","1","3","0","0","7","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","4","13","0","5","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","11","87","0","19","1","0","2","9","3","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","7","97","65","181","852","106","1136","77","199","9","573","81","23","2","1","22","3","2","33","1","0","0","0","0","0","0","0","0"
