"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","34","2","1","20","68","10","0","0","2","0","0","2","0","0","0","3","0","0","0","0","","","","","",""
"区南部","74","1","0","6","113","10","0","0","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","42","0","3","5","83","3","0","0","3","0","0","9","0","0","0","2","0","0","0","0","","","","","",""
"区西部","101","0","0","8","105","9","0","1","2","0","1","4","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","77","0","0","7","84","6","0","1","6","0","0","3","1","0","0","3","0","0","0","0","","","","","",""
"区東北部","56","0","1","9","61","15","0","0","5","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"区東部","81","2","0","16","86","6","0","0","10","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","44","0","0","5","28","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","92","2","0","47","110","14","0","3","5","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","48","0","0","2","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","77","0","0","6","18","2","1","0","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","62","0","1","11","36","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","788","8","6","142","808","89","1","7","41","0","2","29","2","0","0","11","0","0","1","0","","","","","",""
