"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","15","0","0","13","1","1","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","31","12","2","100","1","35","4","54","68","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","60","50","27","205","3","105","13","68","275","2","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","29","16","50","142","7","76","19","29","166","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","10","20","71","155","5","38","32","8","120","4","6","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","0","4","24","98","132","7","25","48","4","79","7","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","2","13","101","130","11","26","39","0","49","5","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","5","64","92","13","14","37","1","31","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","70","67","11","6","28","1","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","45","49","11","3","16","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","25","51","5","2","12","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","4","47","96","4","2","13","0","3","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","29","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","6","0","1","32","140","0","1","4","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","22","151","154","634","1401","79","334","265","167","817","38","31","3","1","20","1","0","4","0","0","0","0","0","0","0","0","0","0"
