"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","8","2","25","1","10","0","5","0","6","4","0","0","0","2","0","0","0","0","","","","","",""
"区南部","9","3","3","7","35","5","5","1","4","0","7","6","2","0","0","0","0","0","0","0","","","","","",""
"区西南部","10","0","1","4","12","2","7","3","1","1","12","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","0","1","12","29","1","12","0","6","0","8","0","3","0","0","1","0","0","0","0","","","","","",""
"区西北部","3","0","1","4","17","6","23","3","2","0","3","1","0","0","0","2","0","0","0","0","","","","","",""
"区東北部","3","0","1","5","10","7","8","0","4","2","7","5","1","0","0","1","0","0","0","0","","","","","",""
"区東部","3","0","2","8","19","5","24","1","4","0","12","5","3","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","1","1","1","5","2","0","0","3","0","1","14","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","2","0","19","32","7","13","5","11","0","14","29","5","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","1","0","7","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","0","0","7","3","2","0","0","0","5","1","0","0","0","0","0","0","2","0","","","","","",""
"北多摩北部","1","0","3","10","15","6","1","0","8","1","7","4","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","40","7","22","72","213","45","105","13","48","4","83","73","15","0","0","7","0","0","2","0","","","","","",""
