"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","6","2","1","41","3","2","2","3","1","2","3","0","1","0","1","0","0","1","0","","","","","",""
"区南部","2","1","5","5","58","5","3","2","5","1","3","4","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","2","4","34","1","4","3","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","5","2","4","63","3","1","3","2","0","1","3","1","0","0","1","0","0","1","0","","","","","",""
"区西北部","1","1","2","7","38","4","3","2","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","0","2","8","24","5","4","4","1","0","0","3","0","0","0","2","0","0","7","0","","","","","",""
"区東部","3","6","3","16","53","4","1","3","8","0","1","6","1","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","0","2","14","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","5","2","33","62","7","3","4","9","0","4","9","3","1","0","6","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","3","1","1","3","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","0","0","3","12","4","1","4","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","7","3","1","3","19","8","3","1","1","1","0","2","0","0","0","3","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","27","27","21","86","421","48","27","31","36","3","13","39","6","2","0","15","0","0","9","0","","","","","",""
