"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","15","5","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","80","14","0","1","30","0","1","0","7","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","288","13","5","11","73","3","5","1","21","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","372","8","3","19","70","1","1","0","2","1","1","0","0","0","0","0","1","0","0","0","2","1","1","2","0","1","0","2"
"3歳","489","5","6","27","59","4","0","0","2","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","696","1","4","59","55","4","1","3","2","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","773","0","2","44","57","5","0","2","0","0","3","1","0","0","0","0","0","0","0","1","3","1","0","0","0","0","2","0"
"6歳","819","0","0","33","53","9","3","0","0","0","3","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1"
"7歳","835","0","1","30","42","5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","760","0","0","19","59","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1"
"9歳","617","0","0","15","27","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2136","0","1","41","108","4","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","684","0","0","5","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"20〜29歳","400","0","1","10","95","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","461","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","1"
"40〜49歳","779","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","606","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","329","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","6","0","0","3","1","0","3","3"
"70〜79歳","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","2","2","0","0","5","2"
"80歳以上","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","4","0","0","23","4"
"合計","11378","46","23","315","772","39","11","11","34","2","12","8","0","0","7","0","1","0","1","2","59","5","3","13","4","2","41","15"
