"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","6","0","0","2","14","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","7","2","8","7","22","1","0","2","4","1","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","15","1","0","3","14","0","0","1","3","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"文京","8","0","0","2","11","2","0","3","2","0","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","4","0","0","3","38","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","15","1","1","8","9","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","30","1","0","13","58","3","1","4","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","0","3","10","34","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","0","0","7","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","17","2","3","26","61","2","1","5","7","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","43","0","6","12","58","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","4","0","0","2","16","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","12","0","0","10","35","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","32","0","1","24","30","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","10","4","0","1","4","1","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","4","0","0","7","48","0","0","9","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","0","0","14","14","1","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","0","0","3","21","1","0","2","3","0","0","2","0","0","0","0","0","0","4","0","1","0","","","","","",""
"練馬区","14","0","0","16","46","3","0","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","27","1","1","10","51","5","1","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","17","3","1","4","33","2","3","2","3","0","0","0","0","1","0","0","0","0","0","1","1","0","","","","","",""
"江戸川","16","0","5","24","62","5","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","20","1","0","29","62","7","1","4","5","0","0","3","2","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","19","0","0","33","48","0","0","5","1","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","9","0","1","2","32","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","13","0","0","17","28","4","0","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","26","1","0","21","38","3","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","34","1","0","26","73","11","2","3","6","0","0","0","0","0","0","0","1","0","0","0","1","2","","","","","",""
"多摩小平","44","1","0","48","46","2","1","6","8","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","484","19","30","384","1022","67","11","101","67","1","1","27","7","1","0","6","1","0","4","1","3","6","","","","","",""
