"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","94","7","3","26","40","3","160","0","2","10","1","0","0","0","0","0","1","0","0","0","1","12","","","","","",""
"区南部","6","97","6","7","24","46","0","139","4","1","62","1","2","0","0","3","0","0","1","0","0","0","2","","","","","",""
"区西南部","5","141","7","2","30","39","3","155","7","3","55","4","1","0","0","5","0","0","1","0","0","0","10","","","","","",""
"区西部","4","104","3","9","29","45","6","135","2","3","32","3","0","0","0","2","0","0","4","0","0","0","16","","","","","",""
"区西北部","10","174","3","8","52","57","1","206","9","8","60","0","2","0","0","0","1","0","2","0","0","0","2","","","","","",""
"区東北部","2","146","21","8","50","49","4","139","5","4","30","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"区東部","9","156","5","8","25","73","3","238","1","5","65","2","1","0","0","0","0","0","2","0","0","0","3","","","","","",""
"西多摩","0","41","1","0","7","3","1","51","1","2","5","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"南多摩","1","146","7","3","46","75","1","264","2","6","66","7","3","0","0","2","0","0","0","0","0","0","24","","","","","",""
"北多摩西部","0","47","0","0","20","28","1","109","2","3","20","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","3","118","4","5","45","43","2","169","16","5","22","2","4","0","0","0","0","0","4","0","0","0","17","","","","","",""
"北多摩北部","8","96","6","6","44","62","1","234","0","5","25","0","0","0","0","1","0","0","2","0","0","0","8","","","","","",""
"島しょ","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","57","1376","70","59","398","560","26","1999","49","47","452","20","13","1","0","13","1","1","16","0","0","1","105","","","","","",""
