"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","12","0"
"1〜4歳","0","0","0","0","0","0","1","31","0"
"5〜9歳","0","0","0","0","0","0","4","4","0"
"10〜14歳","1","0","0","1","0","0","0","1","0"
"15〜19歳","15","0","3","4","1","0","0","0","0"
"20〜24歳","45","12","6","18","2","0","0","0","0"
"25〜29歳","44","15","9","19","4","1","1","0","0"
"30〜34歳","36","18","13","20","1","3","2","1","0"
"35〜39歳","25","14","12","12","0","1","3","0","0"
"40〜44歳","17","8","7","8","4","0","0","0","0"
"45〜49歳","13","9","5","6","1","0","1","0","0"
"50〜54歳","9","5","3","4","1","0","0","1","0"
"55〜59歳","1","7","1","0","0","0","3","1","0"
"60〜64歳","0","4","1","0","1","0","6","1","0"
"65〜69歳","0","3","0","0","0","0","3","1","0"
"70歳以上","0","4","0","0","0","0","49","13","0"
"合計","206","99","60","92","15","5","75","66","0"
