"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","1","1","6","2","0","1","0","0","",""
"区南部","2","0","0","1","0","0","0","0","0","",""
"区西南部","6","7","1","1","2","0","0","0","0","",""
"区西部","11","14","27","3","2","0","8","0","0","",""
"区西北部","8","3","1","5","0","0","4","0","0","",""
"区東北部","6","0","1","0","1","0","1","0","0","",""
"区東部","9","1","2","1","2","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","3","7","1","1","0","0","0","0","0","",""
"北多摩西部","8","0","0","2","6","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","30","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","64","33","34","20","15","0","47","0","0","",""
