"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","1","4","27","1","30","2","7","0","16","1","1","0","0","2","0","0","1","0","0","","","","","",""
"区南部","0","6","9","11","38","2","33","1","10","0","23","2","2","2","0","2","1","1","2","0","0","","","","","",""
"区西南部","0","3","3","6","16","6","48","4","12","0","24","2","1","1","0","1","0","1","1","0","0","","","","","",""
"区西部","0","2","3","8","28","8","25","1","5","2","18","1","2","0","0","0","1","0","2","0","0","","","","","",""
"区西北部","0","1","1","4","21","1","47","7","11","3","50","1","2","1","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","9","4","5","44","5","47","4","13","1","26","2","2","0","0","3","0","0","3","0","0","","","","","",""
"区東部","0","5","3","14","49","5","41","3","14","0","45","4","2","0","0","1","0","1","1","0","0","","","","","",""
"西多摩","0","1","3","0","6","1","30","2","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","1","8","41","9","114","9","16","0","53","10","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","1","9","14","1","36","5","3","2","12","3","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","2","3","5","8","3","31","6","4","0","38","3","2","0","1","0","1","0","1","0","0","","","","","",""
"北多摩北部","0","4","2","7","24","2","39","2","6","2","41","1","1","1","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","43","34","82","316","44","522","46","103","10","350","30","18","5","1","14","3","3","12","0","0","","","","","",""
