"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","0","0","2","12","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","40","0","1","8","9","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","5","3","1","0","0","0"
"みなと","76","2","9","9","55","15","2","4","3","0","0","1","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","79","1","7","15","38","7","0","0","3","0","0","1","0","0","0","2","0","0","4","0","0","12","8","1","2","2","0"
"文京","126","0","0","9","25","6","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","7","4","1","1","1","0"
"台東","101","0","0","4","67","9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","93","1","2","11","34","4","0","4","6","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","311","3","4","26","176","16","0","4","7","0","0","1","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","176","0","2","15","99","26","0","5","3","0","0","2","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","47","0","1","4","40","7","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","296","4","11","39","187","8","0","8","5","0","0","4","0","0","0","0","1","0","0","0","0","21","13","2","1","1","0"
"世田谷","476","2","4","49","154","16","1","4","5","0","2","4","2","1","1","0","0","0","0","0","0","25","16","2","1","2","0"
"渋谷区","32","0","0","2","26","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","6","3","1","1","1","0"
"中野区","60","1","0","8","88","5","0","1","5","0","0","3","1","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","183","0","0","9","105","9","0","6","8","0","0","3","0","0","0","1","0","0","0","0","0","16","10","1","1","1","0"
"池袋","56","0","0","4","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","99","0","1","3","63","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","174","6","5","36","69","9","0","4","7","3","0","2","2","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","89","0","1","4","57","5","0","12","0","1","0","5","1","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","321","0","7","30","150","20","1","14","8","0","0","6","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","327","3","5","50","141","25","0","2","9","1","1","4","0","0","1","3","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","246","0","2","43","50","12","0","2","4","0","0","4","0","0","0","0","0","0","9","0","0","13","8","1","1","1","0"
"江戸川","568","1","3","90","168","14","2","5","6","0","0","2","1","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","484","1","13","80","197","36","0","12","11","0","0","5","5","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","424","0","1","47","177","34","0","4","5","0","1","3","1","1","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","124","1","1","10","73","12","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","284","2","5","29","150","4","1","8","7","0","0","3","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","341","4","0","25","150","12","0","5","4","2","0","10","0","1","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","802","0","7","59","249","27","1","12","8","0","0","11","0","1","0","0","0","1","3","0","0","32","20","2","3","3","0"
"多摩小平","383","2","1","63","132","14","1","15","14","0","0","5","1","1","0","1","1","0","2","0","0","23","15","2","2","2","0"
"島しょ","31","1","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6867","35","93","783","2954","363","10","141","138","7","4","82","16","5","2","10","2","1","18","0","0","417","262","37","24","25","0"
