"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","4","0","1","6","0","0","3","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","0","3","0","16","1","9","0","60","0","0","39","0","0","6","0","0","0","0","0","0","0","0"
"1歳","0","0","14","4","50","11","29","7","37","0","1","142","0","0","7","0","0","1","0","0","1","0","0"
"2歳","0","0","14","12","35","13","26","4","1","0","2","113","0","4","4","0","0","0","0","0","0","0","0"
"3歳","0","1","21","15","37","21","26","7","1","0","1","88","0","20","1","0","0","0","0","0","1","1","0"
"4歳","0","0","19","23","38","20","20","12","0","0","0","100","0","16","1","0","0","0","0","0","0","0","0"
"5歳","0","0","21","18","37","13","12","16","0","0","0","51","0","12","0","0","0","0","0","1","0","0","0"
"6歳","0","0","11","14","24","7","5","7","0","0","1","20","0","7","2","0","0","0","0","0","0","0","0"
"7歳","0","0","5","8","13","3","0","5","0","0","0","11","0","5","0","0","0","0","0","0","0","0","0"
"8歳","0","1","4","7","21","2","1","5","0","0","1","5","0","2","1","0","0","0","0","0","0","0","0"
"9歳","0","0","3","3","7","2","1","4","0","0","0","4","1","3","0","0","0","1","0","0","0","0","0"
"10〜14歳","0","0","4","8","31","2","4","5","0","0","0","2","0","8","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","2","9","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"20〜29歳","0","2","3","10","55","1","2","3","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","4","123","124","375","100","135","76","105","0","6","586","1","77","24","0","0","14","0","1","2","1","0"
