"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","4","64","1","2","9","25","1","49","2","2","5","1","0","0","0","1","0","0","2","1","0","0","9","","","","","",""
"区南部","3","59","1","3","7","23","3","55","5","3","7","1","1","0","0","1","0","0","1","0","0","0","3","","","","","",""
"区西南部","6","89","2","0","4","30","1","43","8","2","9","1","1","1","0","2","0","0","0","0","0","1","10","","","","","",""
"区西部","7","85","3","3","12","31","1","44","4","1","5","1","1","0","0","0","1","0","7","0","0","0","5","","","","","",""
"区西北部","8","170","5","2","20","33","0","57","6","9","11","1","1","0","0","1","0","0","1","0","0","0","3","","","","","",""
"区東北部","3","127","5","3","14","29","0","28","3","11","4","0","0","1","0","0","0","0","3","0","0","1","2","","","","","",""
"区東部","6","134","1","1","10","32","2","60","4","4","5","0","1","0","0","2","0","0","4","0","0","0","2","","","","","",""
"西多摩","3","23","2","0","2","10","0","17","1","1","0","0","0","0","0","0","0","0","2","0","0","0","4","","","","","",""
"南多摩","2","133","2","2","24","37","3","63","8","4","18","0","1","0","0","1","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","2","59","2","0","5","19","0","29","3","2","5","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","5","76","3","1","11","8","2","47","10","4","6","0","1","0","0","1","0","0","2","0","1","0","11","","","","","",""
"北多摩北部","2","64","2","6","12","17","1","47","1","4","6","0","0","0","0","0","0","0","3","0","0","0","6","","","","","",""
"島しょ","0","7","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","51","1090","29","23","130","294","14","540","55","48","81","5","7","2","0","9","1","0","25","1","1","2","59","","","","","",""
