"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","5","6","11","46","5","3","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","5","2","6","41","8","2","3","4","1","1","1","0","2","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","18","0","1","10","16","2","4","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","23","2","3","5","35","7","1","0","5","0","0","0","0","0","0","0","0","1","0","1","0","0","0","","","","","",""
"区西北部","9","0","1","10","16","5","6","0","6","0","0","3","0","2","1","0","0","4","0","0","0","0","0","","","","","",""
"区東北部","0","0","0","6","21","2","0","3","2","0","0","0","0","2","1","0","0","2","0","0","1","0","0","","","","","",""
"区東部","13","7","4","9","38","5","10","0","2","0","0","5","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","4","5","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","1","0","31","55","4","3","2","4","0","0","3","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","0","4","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","3","2","0","1","4","2","1","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","3","6","0","10","18","4","1","1","2","0","0","3","0","0","0","0","0","3","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","82","28","17","103","299","46","33","10","39","1","1","15","0","12","4","2","0","12","0","1","2","0","0","","","","","",""
