"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","19","1","0","3","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"中央区","2","8","0","0","1","5","0","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","42","2","1","3","7","0","63","2","2","8","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"新宿区","1","45","0","1","4","14","2","27","0","0","2","0","0","0","0","0","0","0","1","0","0","0","2","","","","","",""
"文京","0","30","0","0","6","9","1","46","3","3","4","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"台東","0","25","1","0","2","12","0","46","0","2","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","35","0","1","2","15","0","30","0","0","8","0","1","0","0","0","0","0","4","0","0","0","6","","","","","",""
"江東区","3","38","0","3","13","26","1","116","1","3","14","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","31","1","0","1","12","0","40","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","28","0","0","2","5","0","29","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","12","75","5","3","13","38","3","100","1","2","28","0","0","0","0","0","0","0","1","0","0","0","4","","","","","",""
"世田谷","7","113","4","0","13","29","0","90","4","0","32","3","0","0","0","4","0","0","3","0","0","0","7","","","","","",""
"渋谷区","0","26","0","1","2","4","3","19","0","0","2","0","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"中野区","2","54","0","1","11","20","1","60","1","1","18","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","55","2","7","4","20","1","67","5","0","5","0","1","0","0","0","0","0","5","0","0","0","6","","","","","",""
"池袋","1","46","1","0","2","4","0","32","1","0","16","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","41","2","1","8","9","1","59","1","1","17","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","46","0","1","9","8","0","74","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","88","1","1","3","6","2","37","5","1","5","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","2","82","1","0","17","22","0","87","0","1","24","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","71","7","4","15","25","1","56","3","3","19","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","65","1","0","8","8","1","44","1","0","10","0","0","0","0","0","0","0","2","0","0","0","5","","","","","",""
"江戸川","6","95","1","2","8","14","0","60","0","3","28","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","95","6","4","24","45","1","124","0","3","32","1","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"町田市","0","57","1","0","6","20","0","44","2","1","18","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","58","2","0","2","7","0","40","4","0","5","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"南多摩","0","50","2","4","8","14","0","61","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","7","68","5","2","20","15","3","86","0","4","19","1","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","7","117","5","5","33","29","2","167","15","2","22","1","1","0","0","1","0","0","2","0","0","0","13","","","","","",""
"多摩小平","8","100","3","3","33","30","1","220","0","3","22","0","1","0","0","1","0","0","2","0","0","0","8","","","","","",""
"島しょ","0","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","","","","","",""
"合計","73","1714","54","45","276","475","24","1940","50","38","407","10","7","0","0","9","0","0","20","0","0","1","83","","","","","",""
