"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","30","0","0","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"中央区","0","14","0","0","0","4","0","8","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","5","26","0","0","2","9","0","29","0","0","2","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"新宿区","1","53","0","0","4","8","0","21","1","0","1","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"文京","2","25","0","1","3","2","0","27","3","0","3","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"台東","1","21","0","1","6","10","0","48","2","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","53","0","0","2","3","0","41","0","2","0","0","0","0","0","0","0","0","3","0","0","0","3","","","","","",""
"江東区","2","48","1","1","6","22","2","76","2","2","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","39","1","0","1","9","3","31","0","2","9","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","20","0","0","1","5","1","18","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","78","3","1","7","20","1","96","2","1","23","0","2","0","0","2","0","0","0","0","0","0","2","","","","","",""
"世田谷","0","111","2","0","12","18","0","90","7","0","24","1","0","0","0","1","0","0","1","0","0","0","7","","","","","",""
"渋谷区","0","31","0","0","1","10","0","12","1","1","5","0","0","0","0","2","0","0","0","0","0","0","2","","","","","",""
"中野区","6","43","0","0","10","15","1","54","2","2","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","69","3","3","3","11","1","59","1","2","6","0","0","1","0","0","0","0","4","0","0","0","8","","","","","",""
"池袋","0","50","1","1","1","4","0","32","3","1","4","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"北区","2","59","0","3","4","10","0","49","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","33","3","0","4","4","0","54","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","88","3","0","6","8","0","40","3","0","12","0","1","0","0","0","0","0","0","0","0","0","12","","","","","",""
"練馬区","1","100","0","0","13","27","0","93","3","1","30","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","102","5","7","10","17","1","43","2","1","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","3","62","0","0","2","7","0","26","0","0","5","0","0","0","0","0","0","0","2","0","0","0","3","","","","","",""
"江戸川","3","113","3","1","7","23","0","44","0","2","21","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","111","5","1","24","21","1","111","1","2","19","1","0","0","0","1","0","0","0","0","0","0","9","","","","","",""
"町田市","1","53","0","0","10","16","1","47","5","2","7","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","54","1","1","3","2","0","28","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","0","65","0","0","4","5","0","44","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","68","2","3","14","8","1","74","2","1","17","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"多摩府中","4","151","3","0","13","28","1","178","14","5","31","1","1","0","0","1","0","0","1","0","0","0","16","","","","","",""
"多摩小平","3","127","2","3","26","29","1","204","0","2","15","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","0","33","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"合計","52","1930","38","27","200","355","15","1684","58","32","298","5","5","1","0","13","0","0","14","0","0","1","95","","","","","",""
