"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","46","0","0","0","6","1","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","","","","","",""
"中央区","49","0","1","5","9","2","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","108","1","1","8","15","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"新宿区","106","0","1","9","17","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","83","0","0","1","19","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"台東","76","2","0","1","19","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","125","4","1","4","11","3","2","0","0","0","0","0","1","0","0","1","0","0","0","0","2","","","","","",""
"江東区","204","2","2","12","57","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","70","1","1","5","37","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","41","0","0","1","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","219","3","2","19","60","12","0","3","3","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","265","0","2","23","56","8","2","1","3","0","0","1","0","0","0","0","1","0","1","0","4","","","","","",""
"渋谷区","40","0","0","0","11","1","0","0","1","0","0","0","0","0","0","2","0","1","0","0","7","","","","","",""
"中野区","109","1","0","3","36","1","1","0","2","0","0","0","3","0","0","1","0","0","0","0","0","","","","","",""
"杉並","160","0","1","3","36","2","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","91","0","2","0","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","112","0","0","0","15","0","1","0","1","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","101","1","0","7","22","3","0","4","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","112","0","0","3","48","7","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","228","1","1","7","41","3","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"足立","252","1","0","11","47","3","0","1","3","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","232","2","0","1","40","1","1","0","5","0","0","0","0","0","0","1","0","0","1","0","1","","","","","",""
"江戸川","185","2","4","12","65","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","279","2","0","19","62","5","2","1","1","0","0","3","0","0","0","0","0","0","0","0","3","","","","","",""
"町田市","224","1","0","13","34","6","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","254","0","0","4","25","4","0","0","1","0","0","3","0","0","0","1","0","0","0","0","1","","","","","",""
"南多摩","210","0","0","6","51","5","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","310","5","1","13","44","11","3","0","3","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","427","1","3","21","60","12","0","0","6","0","0","1","0","0","0","0","0","1","1","0","7","","","","","",""
"多摩小平","314","1","8","20","51","2","0","0","9","0","0","0","0","0","0","2","0","0","0","0","2","","","","","",""
"島しょ","38","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5070","31","31","231","1030","109","18","14","67","1","1","20","6","2","0","11","1","2","6","0","36","","","","","",""
