"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","8","0","0","5","1","17","0","1","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","24","2","0","30","2","152","0","22","0","41","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","25","7","8","42","6","472","3","34","1","94","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","7","9","12","36","4","261","2","6","0","75","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","1","5","6","38","13","150","2","1","0","58","2","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","5","18","32","13","108","2","0","0","43","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","7","24","23","10","52","3","0","0","27","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","7","12","25","5","39","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","9","12","1","17","4","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","1","1","13","16","1","23","2","0","0","6","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","5","8","1","7","0","0","0","5","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","8","28","2","20","1","0","1","7","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","1","3","5","58","0","57","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","69","49","120","358","59","1376","19","64","2","387","18","14","1","0","12","0","2","3","0","0","0","0","0","0","0","0","0"
