"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","12","3","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","5","4","0","2","0","0"
"中央区","1","0","0","1","3","2","0","4","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"みなと","2","0","0","0","12","5","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","7","6","1","1","0","0"
"新宿区","15","0","0","0","55","7","0","3","0","0","0","0","1","0","3","0","0","3","1","0","0","1","0","0","7","6","2","2","0","0"
"文京","11","0","0","0","15","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","4","3","1","1","0","0"
"台東","21","0","0","11","42","8","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"墨田区","13","0","0","0","24","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"江東区","4","0","0","11","31","3","0","0","5","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","4","3","1","0","0","0"
"品川区","11","0","0","3","62","2","0","1","10","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","0","0","0"
"目黒区","8","0","0","0","24","2","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"大田区","68","0","1","5","81","18","1","3","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","10","9","1","1","0","0"
"世田谷","35","0","0","5","109","9","1","1","5","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","9","8","0","2","0","0"
"渋谷区","21","0","0","2","24","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","1","2","0","0"
"中野区","21","0","0","0","62","8","0","1","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"杉並","2","0","0","0","34","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"池袋","6","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","5","4","1","1","0","0"
"長崎","0","0","0","0","6","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"北区","10","0","1","8","54","14","0","1","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"荒川区","19","0","0","2","18","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"板橋区","16","0","0","0","34","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0","1","0","0"
"練馬区","24","0","0","3","28","0","4","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0"
"足立","22","0","0","2","32","7","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"葛飾区","21","0","0","4","47","15","0","8","3","0","1","0","1","4","4","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"江戸川","21","0","0","38","97","4","0","2","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"八王子","18","0","0","0","17","1","1","0","1","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","3","2","1","1","0","0"
"秋川","4","0","0","0","34","4","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0"
"町田市","3","0","0","1","38","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0"
"多摩川","13","0","0","3","21","3","0","1","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"南多摩","9","0","0","1","50","5","0","1","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"多摩立川","13","0","0","3","15","3","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5","4","0","1","0","0"
"村山大和","8","0","0","0","22","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","3","2","1","0","0","0"
"府中小金井","9","0","0","3","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","1","0","0"
"狛江調布","6","0","1","0","37","5","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0"
"三鷹武蔵野","11","0","0","0","23","4","0","0","1","0","0","0","0","17","0","1","0","0","0","0","0","0","0","0","5","4","2","1","0","0"
"多摩小平","15","0","0","0","56","5","0","0","1","0","0","0","0","6","0","0","0","0","0","0","0","1","0","0","4","3","0","1","0","0"
"多摩東村山","8","0","0","9","65","6","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","4","3","0","2","0","0"
"島しょ","1","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
