"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","11","2","11","0","0","25","14","0","",""
"区南部","1","2","0","0","0","0","1","0","0","",""
"区西南部","7","0","1","5","0","0","7","5","0","",""
"区西部","20","7","7","16","0","1","32","2","4","",""
"区西北部","20","5","5","3","0","0","11","0","0","",""
"区東北部","5","1","0","2","0","0","0","0","0","",""
"区東部","30","11","8","22","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","2","0","1","11","0","0","0","0","0","",""
"北多摩南部","7","3","2","4","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","40","26","74","0","3","86","21","4","",""
