"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1〜4歳","0","0","0","0","0","0","0","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","1","0","0","0","0","0"
"15〜19歳","7","1","1","2","0","0","0","0","0"
"20〜24歳","46","10","15","13","2","0","0","0","0"
"25〜29歳","26","7","13","12","1","0","0","0","0"
"30〜34歳","20","7","5","8","1","0","1","0","0"
"35〜39歳","18","6","10","8","1","0","0","0","0"
"40〜44歳","14","6","6","7","2","0","0","0","0"
"45〜49歳","9","7","3","3","1","0","1","0","0"
"50〜54歳","6","3","0","4","0","0","4","0","0"
"55〜59歳","3","2","1","2","0","0","1","0","0"
"60〜64歳","1","3","0","0","0","0","2","0","0"
"65〜69歳","2","1","0","0","1","0","1","0","0"
"70歳以上","0","1","0","1","0","0","43","0","0"
"合計","152","54","54","61","9","0","60","1","0"
