"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","30","0","0","0","13","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","2","4","3","0","2","2","0"
"中央区","38","3","0","3","12","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","5","3","1","0","0","0"
"みなと","114","3","3","22","50","7","0","5","5","0","0","0","0","0","0","0","0","0","0","0","1","8","5","0","1","1","0"
"新宿区","116","5","1","13","44","6","0","0","0","0","0","1","0","0","0","2","0","0","0","0","2","12","8","2","2","2","0"
"文京","38","1","0","0","6","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","2","7","4","1","1","1","0"
"台東","33","9","1","5","28","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","58","7","4","12","15","4","0","0","3","0","1","2","1","0","0","0","0","0","0","0","2","8","5","1","1","1","0"
"江東区","173","6","5","20","83","5","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","68","0","0","11","78","3","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","13","0","0","2","29","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","192","2","4","27","130","9","4","5","8","0","0","1","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","266","4","0","40","138","13","0","0","7","0","0","3","0","0","0","0","0","0","0","0","6","25","16","2","2","2","0"
"渋谷区","43","0","0","5","20","1","0","0","2","0","0","0","0","0","0","1","0","0","1","0","5","7","4","1","1","1","0"
"中野区","109","0","0","3","44","5","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","11","7","1","1","1","0"
"杉並","134","0","0","4","48","4","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","72","1","0","3","35","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","8","5","1","1","1","0"
"北区","84","0","0","5","65","1","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","100","1","1","12","43","3","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","120","0","1","1","44","9","0","0","6","1","0","1","1","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"練馬区","188","0","1","19","98","7","5","0","6","0","0","0","0","1","0","0","0","0","0","0","0","21","13","1","0","0","0"
"足立","193","1","1","18","105","2","0","1","4","0","0","4","1","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","119","0","1","15","95","1","0","0","3","0","0","4","0","1","0","0","0","0","2","0","1","13","8","1","1","1","0"
"江戸川","172","3","5","26","102","5","0","1","8","0","0","2","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","194","3","3","50","138","19","0","1","5","0","0","6","1","0","0","1","0","0","0","0","1","18","11","2","1","1","0"
"町田市","127","0","2","51","89","3","0","1","4","0","0","1","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","127","3","3","1","40","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","143","5","1","20","81","4","0","2","5","0","0","4","0","0","0","1","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","171","2","1","23","100","4","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","20","14","2","1","1","0"
"多摩府中","303","9","5","38","107","10","0","0","11","4","0","2","0","0","0","0","0","0","0","0","2","33","21","3","3","3","0"
"多摩小平","255","5","3","45","68","16","3","0","6","0","0","1","0","0","0","3","0","0","2","0","7","23","15","2","2","2","0"
"島しょ","9","0","0","1","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","3802","73","46","495","1952","159","14","21","117","5","2","44","6","4","0","12","0","0","5","1","33","417","262","38","25","25","0"
