"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","1","0","0","2","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","10","2","0","7","25","1","1","0","0","1","0","1","0","0","0","0","0","1","0","1","","","","","",""
"新宿区","13","1","0","4","20","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","",""
"文京","3","0","0","3","8","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","3","5","1","2","21","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","2","0","1","10","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","9","0","0","6","51","2","0","1","6","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","1","0","5","45","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","19","6","4","5","87","6","1","1","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","14","0","0","9","55","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","8","0","1","0","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","6","2","0","3","35","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","16","0","0","6","38","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","8","0","0","0","18","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","9","0","0","2","28","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","3","7","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","0","0","0","17","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","14","1","0","0","39","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","23","1","0","16","27","2","0","2","1","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
"葛飾区","20","0","0","0","13","5","0","2","0","0","0","4","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","27","4","0","4","40","4","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","29","0","1","16","62","5","0","2","2","1","0","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","22","2","0","19","48","14","1","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","10","2","0","1","24","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","19","12","0","5","13","3","0","0","1","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","14","0","0","0","20","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","26","0","0","3","24","4","0","1","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","16","4","0","15","36","4","0","1","5","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","395","45","10","141","857","68","7","13","32","4","0","34","0","2","0","4","0","1","4","1","","","","","",""
