"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","13","33","13","0","42","56","0","3","1","1","2","2","0","0","0","1","0","0","0","0","0","0","4","","","","","",""
"区南部","5","30","29","2","21","66","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","18","40","10","6","26","62","6","0","3","4","0","0","1","0","1","8","0","0","0","0","0","1","4","","","","","",""
"区西部","12","41","35","3","41","41","10","1","0","3","0","0","0","2","0","1","0","0","0","0","0","0","3","","","","","",""
"区西北部","22","63","33","8","86","62","0","1","1","3","0","0","0","1","0","3","0","0","0","0","0","0","2","","","","","",""
"区東北部","12","50","26","9","56","90","1","0","0","6","0","1","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"区東部","17","35","54","5","50","52","5","4","1","5","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"西多摩","1","11","0","0","22","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","10","63","15","4","74","120","2","1","0","4","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","11","29","5","2","33","28","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北多摩南部","17","31","12","3","72","63","1","0","16","2","0","1","0","0","0","2","0","0","2","0","0","1","9","","","","","",""
"北多摩北部","6","39","23","7","49","62","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","0","6","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","144","471","255","49","576","706","26","12","24","34","3","5","1","5","1","16","0","0","4","0","0","2","31","","","","","",""
