"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","154","84","1","1","34","57","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","3","5","","","","","",""
"区南部","240","72","1","4","23","69","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","282","87","1","3","23","60","6","1","1","1","0","0","0","0","0","1","0","0","0","0","0","4","11","","","","","",""
"区西部","274","83","1","4","34","67","11","0","1","1","0","2","0","0","0","1","0","0","0","0","0","0","11","","","","","",""
"区西北部","341","164","1","4","43","73","5","1","2","1","0","2","0","0","0","1","0","0","0","0","0","0","5","","","","","",""
"区東北部","321","127","2","6","51","63","2","1","0","4","0","1","1","1","0","0","0","0","0","0","0","1","5","","","","","",""
"区東部","231","141","1","2","25","79","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"西多摩","109","38","0","0","4","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","462","141","2","4","40","86","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"北多摩西部","205","63","0","1","35","21","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","285","107","1","4","38","64","1","1","2","4","0","1","1","0","0","1","0","0","0","0","0","4","19","","","","","",""
"北多摩北部","320","58","2","8","38","50","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","13","","","","","",""
"島しょ","1","10","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3225","1175","13","41","388","703","37","7","8","23","1","7","2","1","0","5","0","0","0","0","0","15","88","","","","","",""
